"b1","b3","g1","g2","ra","re","rf","ay","ey","ax","ex","cy","cx","rc","b2","b4","reliability","doc_ncp","doc_df","doc_g1_hat","doc_g1_se","doc_ra_hat","doc_ra_se","doc_rc_hat","doc_rc_se","doc_ay2_hat","doc_ay2_se","doc_ey2_hat","doc_ey2_se","doc_ax2_hat","doc_ax2_se","doc_ex2_hat","doc_ex2_se","doc_cx2_hat","doc_cx2_se","doc_cy2_hat","doc_cy2_se","mrdoc_ncp","mrdoc_df","mrdoc_b1_hat","mrdoc_b1_se","mrdoc_b2_hat","mrdoc_b2_se","mrdoc_g1_hat","mrdoc_g1_se","mrdoc_ra_hat","mrdoc_ra_se","mrdoc_rc_hat","mrdoc_rc_se","mrdoc_ay2_hat","mrdoc_ay2_se","mrdoc_ey2_hat","mrdoc_ey2_se","mrdoc_ax2_hat","mrdoc_ax2_se","mrdoc_ex2_hat","mrdoc_ex2_se","mrdoc_cx2_hat","mrdoc_cx2_se","mrdoc_cy2_hat","mrdoc_cy2_se","mrdoc2_ncp","mrdoc2_df","mrdoc2_b1_hat","mrdoc2_b1_se","mrdoc2_b3_hat","mrdoc2_b3_se","mrdoc2_g1_hat","mrdoc2_g1_se","mrdoc2_g2_hat","mrdoc2_g2_se","mrdoc2_ra_hat","mrdoc2_ra_se","mrdoc2_rc_hat","mrdoc2_rc_se","mrdoc2_re_hat","mrdoc2_re_se","mrdoc2_rf_hat","mrdoc2_rf_se","mrdoc2_ay2_hat","mrdoc2_ay2_se","mrdoc2_ey2_hat","mrdoc2_ey2_se","mrdoc2_ax2_hat","mrdoc2_ax2_se","mrdoc2_ex2_hat","mrdoc2_ex2_se","mrdoc2_cx2_hat","mrdoc2_cx2_se","mrdoc2_cy2_hat","mrdoc2_cy2_se"
0.05,0.025,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,372.262739476451,18,0.493112218748177,0.0251137690725271,0.151891562392702,0.0626892352797484,-0.0228977183213041,0.046323097522089,-0.00911833933782526,0.06865483454339,0.686937396527537,0.0275077683963155,0.219551140906859,0.102317055750806,0.907638419658818,0.0377610232561791,0.106100314214603,0.0823243777831742,0.102882741618401,0.0539866197406478,377.416166334659,33,0.232617190236132,0.0185400781013774,-0.0502023672181211,0.0156189804310342,0.493112164841045,0.0249486213230781,0.163569784959899,0.0607487559216604,-0.0228979710082044,0.0454576411888222,-0.0116387292335797,0.0685207405659306,0.686937443559205,0.0274495450294694,0.165441016362477,0.0990956372838798,0.907638470311996,0.0374131213463992,0.106099468343513,0.0794663325210221,0.10288289436851,0.0537879328588076,2.98323600749427,52,0.223494871986177,0.0182935543394754,0.15803517003991,0.0176093106539506,0.141420422674475,0.0748500716038177,0.141426121628074,0.105822097821057,0.199793640611995,0.0656953950237918,4.02543264139349e-06,0.0526503985161247,0.19979811731947,0.107347216113373,0.199999885057514,0.0175271058713863,0.0998962777462838,0.090816688303151,0.799201522498026,0.0578775456585956,0.0998900799507561,0.0965241491169971,0.799198424883933,0.0750367585413554,0.0999056627972763,0.067870381592982,0.0999031023850605,0.0678239548087346
0.05,0.025,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,74.7189257045666,18,0.221831557271612,0.0256537429326194,0.0123063415708117,0.130519785334345,0.205030660741568,0.100151794903763,0.12185578180798,0.161519169670346,1.65381799371537,0.0659351452253353,0.160711340670082,0.203213938589242,2.01759876134764,0.0813124631405835,0.164939846092754,0.161481143288105,0.0658608416644569,0.127839829659263,75.1270447849347,33,0.232617776961624,0.0249680361742001,0.012901770263613,0.0228807924268927,0.221831626832308,0.0255724145025916,0.00930484213330052,0.128370478868141,0.205030772739006,0.0990770926764257,0.121692148055526,0.161438170316637,1.65381668025949,0.0659237374109121,0.10659510316611,0.199133551252344,2.01760076546565,0.0807965076940707,0.164944034760327,0.158058512871442,0.0658590691594992,0.127775504704267,1.82094272534596,52,0.223494398298693,0.0257662708164121,0.158035248309027,0.0234059378261277,0.141419216852615,0.0998307441694259,0.14142580491707,0.150217562879598,-1.15329517630034e-06,0.124330971575301,0.199800002285459,0.100415386128042,-0.0767424204685772,0.320591921878622,0.199999922920906,0.017527069298896,0.0999002105196301,0.163431847119496,1.66686247315567,0.0740377886987368,0.0999029136924245,0.186457636194733,1.92606827111547,0.0972985747530567,0.0998950802866135,0.161727574406922,0.0999011057486735,0.136754044419186
0.05,0.025,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,77.3000421422639,18,0.22781014034822,0.0257438296129338,0.0113464075416562,0.128432155687786,0.00525016641829622,0.0987876666391614,0.121715708091951,0.161113890087513,1.60995299728709,0.0647466740568667,0.160708577409916,0.196757462276896,1.96464350770763,0.0790156080205412,0.10609911932962,0.156035553849229,0.0981992893569645,0.127771217576753,77.7524933100867,33,0.232617287333303,0.0242533290302396,0.0115112760442282,0.0229872671515821,0.227811320292762,0.0256580662140419,0.00866741053667608,0.126234144924449,0.00525028040716845,0.097681120119326,0.121584202696099,0.16127829679127,1.60995204905486,0.064768237381542,0.106600584564472,0.193110347875613,1.96463996342643,0.0785437533958711,0.106098948566482,0.152974006251046,0.0981993746454789,0.127899491185963,1.93603054935375,52,0.223494997053917,0.0255134564297148,0.158034306911869,0.0232080143105987,0.141424230677463,0.0989101792447196,0.141421114053843,0.14852195035079,-6.45140714189871e-07,0.122879486838953,-2.12297559416807e-07,0.0980033860892946,-0.0634293988708034,0.313610662955123,0.19999989631851,0.0175271555603314,0.0998982662970665,0.160954927199399,1.62461321654429,0.0732698712525839,0.0998982968801198,0.183243091704238,1.87228959631317,0.0964727073043425,0.0999008821971987,0.145188525069249,0.0999012633237982,0.127590335064949
0.05,0.025,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,422.952763224675,18,0.493112126655193,0.0237843287924826,0.15189175588005,0.055449647197073,0.160285543037294,0.0416845482445278,-0.00911876710588487,0.0532946715443469,0.686937627719675,0.0249045129747162,0.219551980489352,0.099543284156608,0.907638357891834,0.0371967120456682,0.164941631663193,0.0812501031413585,-0.0332426008082551,0.040227315187151,428.691727883035,33,0.232616366998796,0.0189326177096928,-0.0502028835109042,0.0131918491215306,0.493112455646193,0.0235196237711192,0.163570039275805,0.053357303924942,0.160284937510049,0.0407670525560116,-0.0116383640721292,0.0525956019106779,0.686937987858301,0.0247211089711284,0.165440963811671,0.0957701766151362,0.907639788425569,0.0367215146299098,0.164941034070661,0.0780732798438558,-0.0332436225724401,0.0393977141405223,2.85864981839768,52,0.223494973807587,0.0179867581375191,0.15803482598801,0.0173116090197268,0.141421403199343,0.0735600325770349,0.141421676349302,0.104038900512516,0.199800000759396,0.0640495795130241,0.199799919621166,0.0532779938528799,0.199799660605461,0.102083799483212,0.19999998618011,0.0175271247021468,0.0999000658211286,0.0839173246099162,0.799199882477018,0.0564807830842058,0.0998999067840176,0.0898469414289378,0.799199700447927,0.0734604788113516,0.0998998939421091,0.0777685971462698,0.0998999109299456,0.0708373381920136
0.05,0.025,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,72.9973318748325,18,0.216157905764463,0.0254175568481156,0.212696274759031,0.13333274965116,0.205968377425199,0.10243576989497,0.09186269797026,0.162274276527354,1.69754167683507,0.066791038313607,0.219553057729513,0.20935971309241,2.07055901041691,0.0832764759986965,0.164939065064629,0.167106746651201,0.0681882390408013,0.127207102827786,73.3937439482615,33,0.232617172081452,0.0256091597767391,0.0142221598409483,0.0227967391712502,0.21615732713884,0.0253289648077211,0.209388440310895,0.131052501587995,0.205968985228369,0.101254400545075,0.0916553770530397,0.161967937953872,1.69754239397468,0.0667570976427771,0.165433904069014,0.20473772411805,2.07056419220652,0.0826976383607179,0.16494246836637,0.163261366618019,0.0681925328260133,0.126970945125868,1.7262910099671,52,0.22349469191313,0.0259781795966579,0.158034976796298,0.0235746167006299,0.141420608768086,0.100446786474187,0.14142266767418,0.151238435632272,0.199800919940887,0.125917010225721,0.199798743245118,0.101492761085805,-0.0900539181407185,0.325794276710188,0.199999939877844,0.0175271027179419,0.0999000051141143,0.170106918918079,1.70911080489658,0.0744063200380406,0.0998986302293649,0.199212127459124,1.97985181560369,0.097565850489731,0.099900296447987,0.163548829509571,0.0999005087787429,0.137991560712211
0.05,0.025,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,74.7391242382437,18,0.221831895739461,0.0256487363758719,0.211451146427606,0.132365874370312,0.00588532416836134,0.101447583758536,0.0894536476809642,0.162871580788413,1.65381688924926,0.0659497701120563,0.219544779126039,0.204605782444516,2.01760004117436,0.0813345699189031,0.106104681895545,0.16266105072617,0.0982643372325331,0.128524322329599,75.1520977561813,33,0.232617821610925,0.0249678998176085,0.0129016180141065,0.0229244318624186,0.221831865647565,0.0255686691568285,0.208450383167655,0.130246716430025,0.00588508431841234,0.100401191814992,0.0892838818460796,0.162816012596931,1.65381735488862,0.065944370046967,0.165441538477181,0.200816495186388,2.01759911482872,0.0808598924997353,0.106099783437254,0.159473226614278,0.0982670548613055,0.128494602747361,1.82152620000124,52,0.223495130081745,0.025794587795374,0.158034635492938,0.023434818114181,0.141423815922047,0.0999240599282223,0.141420611784137,0.150220730472441,0.199799856120558,0.125937732527867,-2.27115325479127e-07,0.0999464605974813,-0.076742560056477,0.320708266756322,0.199999986408808,0.0175271433721373,0.099899779194758,0.16984947003626,1.66686133649431,0.0740615613266947,0.0999004143637681,0.198780601122348,1.92607154603097,0.0973204898570567,0.0998995300489953,0.148866014320662,0.099899376556828,0.130308191601404
0.025,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,372.794481986271,18,0.493112153206877,0.0250944375790029,-0.0187246530441049,0.0606907127585717,0.160285356210846,0.0454363785066731,0.146295140658631,0.0693062005645903,0.686937410503486,0.0276278147214861,0.135225016002184,0.099101759270422,0.907638417721904,0.0375873947453886,0.164941652543136,0.079543221725465,-0.0332428640105097,0.055046284988712,374.667204331125,33,0.167710397903986,0.0183952008912396,-0.014283217209348,0.0151974990828865,0.493112173679248,0.0250228188577248,-0.0163292405079899,0.0596817055376983,0.160285362139517,0.0449624373092646,0.146091144646781,0.0692403239315116,0.686937439532818,0.0276181846345039,0.107098201162229,0.097461950467914,0.90763846343219,0.0374097596185441,0.16494158173717,0.0780772856911493,-0.0332428726020632,0.054965578887741,1.49744457698034,52,0.15803464433101,0.0175394216994332,0.223495438910574,0.0182215990708163,0.141416438003283,0.105411137653569,0.141420042326982,0.0745401837336427,-2.47441724757369e-07,0.0634040947356569,0.199801291037611,0.0524420549112435,0.199805390617574,0.106759810499548,0.199999877077789,0.0175270880176135,0.0999005620801455,0.0837581468750279,0.799202945772532,0.0747930518521878,0.0999014872975572,0.083748846315372,0.799199617426892,0.0577063456462583,0.0998993968996371,0.0743659671224971,0.0999015699408411,0.0811611440119954
0.025,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,342.032467972511,18,0.493112181042811,0.0255157560385267,-0.0187245823516376,0.0637355001855196,-0.0228980739285452,0.0482569508958415,0.146295041792158,0.0775082725928751,0.686937435268379,0.0286830377118954,0.135224599277585,0.0978109433000755,0.907638489485759,0.0373890012825001,0.106099809399387,0.0781110089650392,0.102883016699401,0.0622765486588292,343.476579758986,33,0.167710400549394,0.0178314033447428,-0.0142832358619049,0.0169943267824257,0.493112335170517,0.025456359397997,-0.0163297762977832,0.0627517048318885,-0.02289784316738,0.0477862588383714,0.146091650978823,0.0774793702159687,0.686937419552088,0.0286809724586478,0.107097441993451,0.0961324385403967,0.907638507373286,0.0372028602815715,0.106100461549501,0.0766285879258044,0.102882353165185,0.0622543779960966,1.59545028706998,52,0.158034847821626,0.0176343321940693,0.223494912854829,0.018319303144168,0.141421931385637,0.106020764098619,0.14142114402491,0.0749521401274794,-3.86770339390658e-07,0.0630336539832382,9.54907257527653e-08,0.0508719124528828,0.19979995460208,0.110351757656819,0.200000006418901,0.017527131181996,0.0998991909334698,0.0852975650349071,0.79919984826322,0.0752296866408782,0.0998992926185179,0.0852863617316619,0.799200449786639,0.0580334597056242,0.0999005184265808,0.068062298747157,0.0999004615969285,0.0680843888806894
0.025,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,77.3827465110771,18,0.230502681890475,0.0260275370231111,0.0167855359057251,0.127934308807395,0.00496501876950777,0.0986913129751161,0.145777351090318,0.164304942910741,1.62658896215213,0.0656061329754569,0.135228205859578,0.192669531489424,1.94170404757248,0.0778647048439064,0.106097219074092,0.152730242154897,0.0981805596560529,0.130375896822552,77.6118876516666,33,0.167710462976598,0.0240486119869809,0.0297591737878982,0.0229168383102365,0.230502702228378,0.0259848546221492,0.0117901407270223,0.126806718749185,0.00496955567666939,0.0981254054076958,0.144904323534383,0.164300955946762,1.62658676541566,0.0656052531657398,0.107104832705014,0.190769864143198,1.94170231256183,0.0776111737703815,0.106096036071189,0.151147458223914,0.0981695688436445,0.130371315605011,0.959863682364812,52,0.158034819148944,0.0244987875520973,0.223495071825902,0.0241469383598143,0.141421979805969,0.140138947911099,0.14142084234362,0.10432370997152,-9.82106991165223e-07,0.122620658098648,8.65137866080329e-07,0.0977584557026436,-0.0627035466664453,0.319720629783372,0.199999948419762,0.0175270468979422,0.0999001908245136,0.162221770865996,1.64199457225236,0.0817036142461075,0.099900376003934,0.181417960765184,1.84970895359418,0.0851578269017163,0.0998997934516135,0.14373467077658,0.0998999053672952,0.128606676528931
0.025,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,372.26273947642,18,0.493112259249043,0.0250986761776034,0.16445831415805,0.0623239229939553,-0.0228977211165428,0.0464036013943252,0.0101694112783851,0.0699772291484298,0.68693746341152,0.0276531052412796,0.194066996328754,0.100759693673939,0.907638428922056,0.0375895905585732,0.106099452945558,0.0809517091686782,0.102882906195433,0.055035165097513,374.26202997674,33,0.167710400133841,0.0184276510295829,-0.0142832135133075,0.0153585357259536,0.493112174822589,0.0250269516103626,0.166854038370719,0.0613625886097358,-0.0228978994607915,0.0459758480515744,0.00996537469987734,0.0699853938478794,0.68693745804194,0.0276447926793291,0.165940308100574,0.0991601973598721,0.907638457799586,0.0374191628229162,0.106099492458657,0.0795227709100898,0.102882900871194,0.05502064872414,1.4920381328775,52,0.158035169922404,0.0176112739370197,0.22349487208695,0.0182951313398959,0.141426121218283,0.105895309066118,0.141420423204133,0.0748636445126356,0.199793640134435,0.0656963012060805,4.02577265393389e-06,0.0526487727680152,0.19979811728417,0.107417414452265,0.199999885091624,0.0175271306249168,0.0998900789310642,0.0965529066670935,0.799198425414422,0.0750778757371577,0.0998962768359833,0.0908383392154551,0.799201522372879,0.0578881335460799,0.0999031027990745,0.0678402975446356,0.0999056637180494,0.0678758344248431
0.025,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,74.7945755954333,18,0.224382500224343,0.0259344912092719,0.0176148658747505,0.130144843660779,0.204610027425887,0.100151126107024,0.145999782559166,0.1646970376336,1.67051377358122,0.0667914894662604,0.135225113668198,0.199512329453349,1.99466351475394,0.0802187889712462,0.164941307186972,0.158457457213563,0.064813328848164,0.130404132031762,74.9868723738473,33,0.167709654295953,0.0247692107509304,0.0307861263750312,0.0228040600437178,0.224382517986007,0.0258937512387275,0.0124511864618642,0.129031314599475,0.204610236074726,0.0995874822061802,0.145049813330304,0.164604378040113,1.67051484580817,0.0667855208323555,0.107096668257717,0.197300060435534,1.99466390889913,0.0799297662423182,0.164942464015529,0.156620384768417,0.0648146050606875,0.130335112422704,0.903294001385802,52,0.158034812142922,0.0247457151515042,0.223493852590421,0.0243546639120594,0.141423354835524,0.141592144240065,0.141423507714536,0.105451433496275,-7.76189015066078e-06,0.124066182799425,0.199804512599428,0.100105125575408,-0.076022742449122,0.327462625647656,0.199999818868285,0.0175271503686346,0.0999038110335993,0.165037012958808,1.68424240841598,0.0819506480056741,0.099903278361488,0.184226339270327,1.90348813208364,0.0863499334713919,0.0998964493503953,0.153103791015161,0.0998956599029378,0.144719480939698
0.025,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,422.952763223953,18,0.493112499198546,0.0237626924410701,0.16445749710199,0.0552683740823385,0.160286061965377,0.0418996448996436,0.0101685518650297,0.0551258158376727,0.686937796810025,0.0251202426913119,0.194065676912328,0.0978153781478591,0.907638834824729,0.036975515224673,0.164942492173627,0.0797954231172288,-0.033242513276059,0.0414781510210604,425.142637921786,33,0.16771012393761,0.0188253087632931,-0.0142836058677274,0.0129829945343062,0.493114211145239,0.0236557096243707,0.166851256636093,0.0542885367640521,0.160286182675382,0.0414631180625113,0.00996253500498739,0.0549424085308424,0.686938165203341,0.0250721084663157,0.165938366632778,0.0959735151104142,0.90763795379092,0.0367505172740685,0.164943127042839,0.0782159075576517,-0.0332418751085702,0.0412500743333465,1.42969751747478,52,0.158034825710092,0.017303917134831,0.223494973908921,0.0179855064878884,0.141421674128743,0.103953193413064,0.141421403176569,0.0735544680297001,0.199800001177885,0.0640424967536669,0.199799919789226,0.0532697654075422,0.199799662510294,0.102008068346234,0.199999986168658,0.017527136621824,0.0998999071426154,0.089831415053774,0.79919970197219,0.0734083904290981,0.0999000663587116,0.0839134621521478,0.799199882384197,0.0564753026341097,0.0998999105114138,0.0708267847915794,0.0998998954033795,0.0777489637036223
0.025,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,74.8144118977343,18,0.224383660918093,0.025926549652561,0.216608164478912,0.131990768275886,0.00561492536427188,0.101448408072364,0.112575406481963,0.166031762214955,1.67051449686303,0.0668056196618359,0.194068743008656,0.200558317440865,1.99466126684639,0.0801896104305992,0.106098862620618,0.159387588518431,0.0982361681197603,0.131068628238644,75.0085577797254,33,0.16771045349993,0.0247688109192484,0.0307855054720236,0.0228487244402682,0.224382723295802,0.0258811335576205,0.211446848996838,0.130777994231356,0.00561405773399086,0.100813152675548,0.111625196846586,0.165828709796446,1.67051476439881,0.0667886022756259,0.165940422861915,0.198293455443788,1.9946629716782,0.0799170080949695,0.106099239530899,0.15748781886997,0.0982388635002411,0.130932899765975,0.903562502928253,52,0.158034697696708,0.0247771514038994,0.223495079695528,0.024390138062256,0.141421154742929,0.142168945016266,0.141422895992406,0.105741195382758,0.199800056700569,0.125803927366668,-1.96489562728269e-07,0.0998285457882315,-0.0760198732697036,0.329473284671828,0.200000022219584,0.0175271699690205,0.099899557516175,0.177035541597862,1.68424464980749,0.0820946690135388,0.0998990410941498,0.190973990489075,1.90348959096189,0.0864838331230637,0.0999001000209156,0.147051801459397,0.0999000832930141,0.131628266176374
0.05,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,340.430830877553,18,0.493112366874742,0.0255684490248683,-0.0251888836290527,0.0646739963762742,-0.0228969143769833,0.0487116913421977,0.147518949679837,0.0775669285706714,0.686937327393875,0.0286860927716484,0.16209128138327,0.0993854926902561,0.90763864601159,0.037553576334872,0.10609945522234,0.0795185409334521,0.10288198898972,0.0623236571513057,343.476579760052,33,0.234506550746594,0.0179565691393961,-0.0377748623077336,0.017505060767804,0.493112171324272,0.0254574940973668,-0.016329175006827,0.0627597697995398,-0.0228980085768711,0.0477919693748975,0.146091141904647,0.0775052922397027,0.686937489185807,0.0286843006484468,0.107098026888879,0.0961497803525928,0.907638549513725,0.0372058547209915,0.106099542664205,0.0766408448885918,0.102882918801801,0.0622740555568207,3.18992885186162,52,0.223494961403083,0.0179681707014598,0.223494881692055,0.0179688341708831,0.141421736761136,0.0749439636596962,0.141421242311875,0.0749243710067492,-2.51070146367991e-07,0.0625690506390886,3.22029583643272e-07,0.0502993868073728,0.199799692730336,0.0910231120606261,0.200000051799859,0.017527043800126,0.0998987082832792,0.0852497110184207,0.799199988613817,0.0580203470122578,0.0998987235863517,0.0852632090215109,0.799200412609148,0.0580141276642039,0.0999010197058904,0.0680444171905221,0.0999009621529577,0.0680354875381679
0.025,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,73.0668961721094,18,0.218578734438044,0.0256876138173924,0.217737294391748,0.133016536853805,0.205568138088061,0.102479712491756,0.115105598916667,0.165677012706807,1.71429549512722,0.0676770127459013,0.194068588624719,0.205780338398026,2.04762263098648,0.0821903389011159,0.164938614777971,0.16418653100327,0.0671894503601749,0.129902776548741,73.2419196462288,33,0.167710408941641,0.0254164131861359,0.0317589217155686,0.0227197147981184,0.218578937318388,0.0256462840472656,0.212411748018939,0.131844401641595,0.205566530496334,0.101856767339081,0.114084525347826,0.165308203462282,1.71430292882299,0.0676417277269291,0.165941408314304,0.203578906090009,2.04761970125507,0.0819136139778838,0.164941475741276,0.162339243570503,0.0671965658580676,0.129644591980523,0.856750281069253,52,0.158035394317686,0.0249600483592125,0.223496668360943,0.024534397758134,0.141424466648247,0.142758323991205,0.141428026492856,0.106439888930153,0.199797714248443,0.125798873642166,0.199800160033694,0.101411473563635,-0.0893509560584995,0.334390999685941,0.200000385325964,0.0175271588883516,0.0999006205654271,0.177367641612672,1.72648700802979,0.081855584030798,0.0998947755741905,0.191953686570057,1.95726735391647,0.0872308531124874,0.099899179563368,0.155345630410717,0.0999004959245905,0.146180797258552
0.05,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,FALSE,370.418091174741,18,0.493112252161419,0.0251731557416331,-0.025187830072471,0.0617217334905394,0.160285452240616,0.0459250410760855,0.147518014275728,0.0694967191311609,0.686937468539983,0.0276563132321652,0.162091729443228,0.10068948036242,0.907638352404819,0.0377561826769285,0.164941420004375,0.0809622925807439,-0.0332428345418537,0.0552405557292462,374.667204346782,33,0.234506481192485,0.0185165396025346,-0.037774785890269,0.0157477372953789,0.493112172525158,0.0250234299113297,-0.0163292591594588,0.0596888531164436,0.160285381979944,0.0449678606329961,0.146091148243198,0.0692352599037614,0.686937441582762,0.027617498463284,0.107098179085946,0.0974505530366343,0.907638463928672,0.0374092443717103,0.164941605679638,0.0780672537571706,-0.0332428817925527,0.0549622286477863,2.99405265354289,52,0.223495044633045,0.0178743072073468,0.223495003569694,0.0178745717066065,0.141422897146527,0.0745439649061285,0.141422318514231,0.0745598202763206,6.72289268042856e-08,0.0629849432325335,0.199799452403875,0.0515998827439937,0.199797558741345,0.0880348378430887,0.200000083959627,0.0175271236973359,0.0999006690065216,0.0837395412097146,0.799198704384499,0.0577062450932996,0.0999007228266963,0.083739704688709,0.799199128153334,0.0577145104121534,0.0998988000505711,0.0743635096169066,0.0998986107271089,0.0743589369159322
0.05,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0.2,0,0,TRUE,73.6262089393349,18,0.221695061880272,0.0258263387199659,0.0188068225699269,0.131915162205742,0.205053251199922,0.101257930769345,0.145786264289933,0.164968442100996,1.67268502501012,0.066881763966547,0.162091857373651,0.203450812561104,2.01884249130454,0.0813726186407054,0.164941396373079,0.161680954946664,0.065916296603203,0.130629312419403,74.0110371508345,33,0.23450713404497,0.0249811440462109,0.0258739008351714,0.0232082787328174,0.221694735298191,0.0257472284591122,0.0127383864012632,0.129759251886796,0.205054496143631,0.100182073816204,0.145122101275609,0.164809511807073,1.67268317927496,0.0668704241809238,0.107095489358501,0.199309458628095,2.01884533965585,0.0808505013951037,0.164943078656403,0.158203757872691,0.0659125710519913,0.130508288011791,1.80539421556023,52,0.223495446263901,0.0252759400499297,0.223495616683305,0.0238946108094734,0.141420000150609,0.100142925370574,0.14142202424285,0.106133750959203,-4.92257454514447e-06,0.12454342462301,0.199804805872678,0.0999864993723358,-0.0795722650698502,0.268417230923135,0.200000304192954,0.0175270859696405,0.0998993774205568,0.165159267820898,1.68569439046716,0.0747248351334845,0.099898356195266,0.186604781282931,1.92769160644843,0.0873337773187674,0.0998986432315553,0.155002028634498,0.0999022784036055,0.138097050428301
0.05,0.05,0.02,0.02,0,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,TRUE,76.1566916149477,18,0.227667198906525,0.0259189578491791,0.0178388572596995,0.129763922043768,0.0052655340783381,0.0998381421187034,0.145567453208556,0.164434592740589,1.628822515722,0.0656841969264956,0.16209017448936,0.196674609291893,1.9658854737152,0.0790373847791414,0.106100449256568,0.155984517639129,0.0982023387619763,0.130476990423325,76.5953372244476,33,0.2345064330738,0.0242662314771541,0.0244737303184929,0.0233112932335543,0.227667479482974,0.0258281864200809,0.0120972560572363,0.127468611566725,0.0052671549991246,0.0986702539455251,0.144971118583546,0.164248304491486,1.62882270087689,0.0656588828650689,0.107098519427695,0.192365295471619,1.96588433019304,0.0784852251005298,0.106099778284539,0.1524057898083,0.0981995789924902,0.130334283250603,1.91847073336248,52,0.223495334003303,0.0250302604398551,0.223494660757468,0.0236998083987694,0.141426749661456,0.0994798058729699,0.141419269993945,0.10511515213088,-3.67427056156679e-06,0.123230807689289,2.6202678375802e-06,0.098053387063355,-0.0662670378295198,0.263654730414377,0.19999996615088,0.0175272093612344,0.099899511479976,0.16295470942362,1.64344187285137,0.0740314737768202,0.0999013301830251,0.183671311631443,1.8739096746648,0.0861431926466872,0.0998992505130898,0.145505820851959,0.099900680646829,0.129165679219137
0.05,0.05,0.02,0.02,0.2,0.2,0.2,0.1,0.8,0.1,0.8,0.1,0.1,0,0,0,FALSE,369.728624351263,18,0.493111983418259,0.0251795439759706,0.157996177799057,0.0632915351742795,-0.0228982792538212,0.0468345800944574,0.0113926863245042,0.0700234661302075,0.686937354016046,0.027680217422481,0.220932704586349,0.102357703566622,0.907638635073115,0.0377585193252158,0.106099688938355,0.0823747661427165,0.102882462360061,0.055122180797332,374.262029979409,33,0.234506474043081,0.0185486803595851,-0.0377747484444376,0.0159032776979873,0.493111958886715,0.0250252573625245,0.166854157391139,0.0613538238726526,-0.0228978841080275,0.0459699664214208,0.00996535864289342,0.0699713295509193,0.686937580415807,0.0276429953142572,0.165938765101503,0.0991003707650318,0.90763855207821,0.0374117430237172,0.106100568722301,0.0794765772735396,0.1028826976616,0.0550104871597568,2.98323602523669,52,0.223494892725247,0.0179452251527614,0.223494809287036,0.0179448771245875,0.141422093456236,0.0748652674236489,0.141421483127006,0.0748498644137787,0.199800081922412,0.0650146420660907,-6.12587905269038e-07,0.0521327783384741,0.199799591741235,0.088532408306104,0.199999992345981,0.0175270888695944,0.0999004421893802,0.0908225473689324,0.799199446271412,0.0578860982441659,0.0999007797147805,0.0908170324492946,0.799199947074526,0.0578771657726403,0.099899078628762,0.067823333314375,0.0998991047194908,0.0678263365075226
